"","...1","date","locality","startTime","endTime","windowCount","window","plantID","plantSpecies","pollinatorSpecies","pollinatorID","inflorescencesVisited","Inflorescences total","notes","observers","year","month","day","treatment","beach","city","latitude","longitude","funcgroup","status","plantStatus","hoursperday","visitsperhr"
"2052",2736,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,15,NA,"Scaevola plumieri","Campsomeris trifasciata","#73",1,8,"foredune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.56666666666667,0.38961038961039
"2053",2737,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,15,NA,"Scaevola plumieri","Centris decolorata",NA,1,8,"foredune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","native",2.56666666666667,0.38961038961039
"2054",2738,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,15,NA,"Scaevola plumieri","Campsomeris trifasciata","#72",1,8,"foredune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.56666666666667,0.38961038961039
"2055",2739,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,16,NA,"Bidens alba","Centris decolorata",NA,13,8,"middune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","native",2.56666666666667,5.06493506493506
"2056",2740,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,16,NA,"Bidens alba","Centris decolorata",NA,5,8,"middune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","native",2.56666666666667,1.94805194805195
"2057",2741,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,16,NA,"Bidens alba","Apis mellifera",NA,16,8,"middune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.56666666666667,6.23376623376623
"2058",2742,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,17,NA,"Chrysobalanus icaco","Campsomeris dorsata",NA,6,8,"backdune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.56666666666667,2.33766233766234
"2059",2743,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,17,NA,"Chrysobalanus icaco","Apis mellifera",NA,3,8,"backdune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.56666666666667,1.16883116883117
"2060",2744,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,17,NA,"Chrysobalanus icaco","Apis mellifera",NA,2,8,"backdune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.56666666666667,0.779220779220779
"2061",2745,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,17,NA,"Chrysobalanus icaco","Campsomeris trifasciata",NA,1,8,"backdune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.56666666666667,0.38961038961039
"2062",2746,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,17,NA,"Chrysobalanus icaco","Campsomeris dorsata",NA,1,8,"backdune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.56666666666667,0.38961038961039
"2063",2747,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,18,NA,"Lantana involucrata","Apis mellifera",NA,6,8,"middune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.56666666666667,2.33766233766234
"2064",2748,2018-09-02,"1",1899-12-31 09:05:00,1899-12-31 11:39:00,19,19,NA,"Desmodium tortuosum","Campsomeris dorsata",NA,1,8,"backdune","Ricardo Rodriguez, Josue Gonzalez, Alec Moreira, Nicole Martinez, James Ackerman, Katherine Grossman, Sarah Cabiya, Amanda Figueroa, Adriana de Jesus",2018,9,2,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.56666666666667,0.38961038961039
"2065",2749,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,1,NA,"Bidens alba","Campsomeris dorsata","#73",1,33,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",1.21666666666667,0.821917808219178
"2066",2750,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,1,NA,"Bidens alba","Campsomeris trifasciata","#74",1,33,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",1.21666666666667,0.821917808219178
"2067",2751,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,1,NA,"Bidens alba","Campsomeris trifasciata","#75",1,33,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",1.21666666666667,0.821917808219178
"2068",2752,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,1,NA,"Bidens alba","Campsomeris trifasciata",NA,1,33,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",1.21666666666667,0.821917808219178
"2069",2753,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,2,NA,"Scaevola plumieri","Campsomeris trifasciata",NA,1,27,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",1.21666666666667,0.821917808219178
"2070",2754,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,2,NA,"Scaevola plumieri","Campsomeris trifasciata",NA,1,27,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",1.21666666666667,0.821917808219178
"2071",2755,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,2,NA,"Scaevola plumieri","Campsomeris trifasciata",NA,1,27,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",1.21666666666667,0.821917808219178
"2072",2756,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,2,NA,"Scaevola plumieri","Campsomeris dorsata",NA,1,27,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",1.21666666666667,0.821917808219178
"2073",2757,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,2,NA,"Scaevola plumieri","Campsomeris trifasciata",NA,1,27,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",1.21666666666667,0.821917808219178
"2074",2758,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,3,NA,"Ipomoea pes-caprae","Campsomeris trifasciata",NA,1,8,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","non-native",1.21666666666667,0.821917808219178
"2075",2759,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,3,NA,"Ipomoea pes-caprae","Campsomeris dorsata","#76",1,50,"middunes","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","non-native",1.21666666666667,0.821917808219178
"2076",2760,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,5,NA,"Lantana involucrata","Campsomeris trifasciata",NA,1,50,"middunes","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",1.21666666666667,0.821917808219178
"2077",2761,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,6,NA,"Scaevola plumieri","Ascia monuste eubotea","#77",1,37,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",1.21666666666667,0.821917808219178
"2078",2762,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,7,NA,"Euphorbia mesembryanthemifolia","Hemiptera","#78",1,23,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","hemipteran","unknown","native",1.21666666666667,0.821917808219178
"2079",2763,2018-09-07,"1",1899-12-31 09:55:00,1899-12-31 11:08:00,7,7,NA,"Euphorbia mesembryanthemifolia","Miridae","#79",1,23,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez",2018,9,7,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","hemipteran","unknown","native",1.21666666666667,0.821917808219178
"2080",2764,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,1,NA,"Ipomoea pes-caprae","Campsomeris dorsata","#80",2,30,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","non-native",2.1,0.952380952380952
"2081",2765,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,1,NA,"Ipomoea pes-caprae","Campsomeris dorsata","#81",2,30,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","non-native",2.1,0.952380952380952
"2082",2766,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,1,NA,"Ipomoea pes-caprae","Campsomeris dorsata",NA,4,30,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","non-native",2.1,1.9047619047619
"2083",2767,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,1,NA,"Ipomoea pes-caprae","Campsomeris dorsata",NA,1,30,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","non-native",2.1,0.476190476190476
"2084",2768,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,1,NA,"Ipomoea pes-caprae","Campsomeris dorsata",NA,2,30,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","non-native",2.1,0.952380952380952
"2085",2769,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,1,NA,"Ipomoea pes-caprae","Campsomeris dorsata",NA,3,30,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","non-native",2.1,1.42857142857143
"2086",2770,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,2,NA,"Bidens alba","Campsomeris trifasciata",NA,3,22,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.1,1.42857142857143
"2087",2771,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,2,NA,"Bidens alba","Campsomeris trifasciata",NA,1,22,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.1,0.476190476190476
"2088",2772,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,2,NA,"Bidens alba","Campsomeris trifasciata",NA,1,22,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.1,0.476190476190476
"2089",2773,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,2,NA,"Bidens alba","Campsomeris trifasciata",NA,1,22,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.1,0.476190476190476
"2090",2774,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,2,NA,"Bidens alba","Campsomeris trifasciata",NA,1,22,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.1,0.476190476190476
"2091",2775,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,2,NA,"Bidens alba","Campsomeris trifasciata",NA,1,22,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.1,0.476190476190476
"2092",2776,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,2,NA,"Bidens alba","Campsomeris trifasciata",NA,2,22,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.1,0.952380952380952
"2093",2777,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,2,NA,"Bidens alba","Campsomeris trifasciata",NA,2,22,"foredune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.1,0.952380952380952
"2094",2778,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,2,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.952380952380952
"2095",2779,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,2,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.952380952380952
"2096",2780,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,2,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.952380952380952
"2097",2781,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,1,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.476190476190476
"2098",2782,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,1,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.476190476190476
"2099",2783,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,1,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.476190476190476
"2100",2784,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,1,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.476190476190476
"2101",2785,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,2,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.952380952380952
"2102",2786,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,2,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.952380952380952
"2103",2787,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,2,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.952380952380952
"2104",2788,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,2,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.952380952380952
"2105",2789,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,1,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.476190476190476
"2106",2790,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,1,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.476190476190476
"2107",2791,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,1,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.476190476190476
"2108",2792,2018-09-21,"1",1899-12-31 09:38:00,1899-12-31 11:44:00,12,3,NA,"Chrysobalanus icaco","Apis mellifera",NA,2,24,"middune","Ricardo Rodriguez, Alec Moreira, Josue Gonzalez, Adriana de Jesus, Gabriel Rivera, Nicole Martinez",2018,9,21,"after","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.1,0.952380952380952
